manager,group,source_file,topic_id,bucket,category,subcategory,view,page,raw_wording,why
UBS,G2 Market giants,UBS Year Ahead.pdf,commodities_oil,commodities,commodity,oil,,,,
UBS,G2 Market giants,UBS Year Ahead.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_ai,themes,theme,ai,positive,12,AI and technology have been key drivers of global equity markets. Strong capex and adoption should fuel further gains in 2026.,AI remains a core growth engine.
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_healthcare,themes,theme,healthcare,positive,26,"In the US, we favor technology, utilities, and health care.",Healthcare is one of the explicitly preferred sectors.
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_energy_transition,themes,theme,energy_transition,positive,17,"Commodities are supported by long-term trends like the global energy transition. Within the asset class, we see particular opportunities in copper, aluminum, and agricultural commodities.",Energy transition and power/resource demand are explicit structural drivers.
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,mixed,50,"Gold has historically been an effective portfolio hedge during market stress, inflation fears, or geopolitical uncertainty.",Geopolitical risk is a central hedge rationale rather than a pure growth theme.
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,,,,
UBS,G2 Market giants,UBS Year Ahead.pdf,themes_other,themes,theme,other,positive,12,"Opportunities span AI’s enabling, intelligence, and application layers, as well as power and resources and longevity.",Longevity is a named structural theme beyond AI.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_overall,equities,overall,overall,positive,6,"Europe, China and India offer diversified, attractively priced equity markets, alongside significant policy support. Together, these three regions form a compelling equity allocation framework for navigating the shifting global order.",Overall equity positioning favors a diversified ex-US opportunity set.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_geography_us,equities,geography,us,negative,5,"We currently view US equities as richly priced. Combined with near record levels of concentration, a selective investment approach is required.",US equities are treated cautiously because of valuation and concentration risk.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_geography_europe,equities,geography,europe,positive,5,"We believe European equities are, across sectors, currently more attractively priced than many US counterparts, giving them appeal in terms of both value and growth.",Europe is preferred on valuation and breadth grounds.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_geography_japan,equities,geography,japan,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_geography_em,equities,geography,em,positive,5,"In Asia, India currently stands out as a market with high potential due to multiple tailwinds and a broader, more diversified set of investment opportunities.",Emerging-market equity exposure is supported through India-led diversification.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_geography_china,equities,geography,china,positive,5,"China’s equity market remains deep and attractively priced, as well as under-owned by foreign investors, presenting contrarian opportunities for long-term capital flows.",China is framed as a contrarian equity opportunity with policy support.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_size_large_cap,equities,size,large_cap,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_size_small_cap,equities,size,small_cap,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_style_growth,equities,style,growth,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_style_value,equities,style,value,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,equities_style_quality,equities,style,quality,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_overall,fixed_income,overall,overall,positive,6,This growth and inflation combination underpins an overall benign environment for fixed income and creates opportunities for selective duration and credit positioning across regions.,The fixed-income backdrop is described as benign rather than defensive only.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_duration,fixed_income,duration,overall,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,positive,7,"Developed markets duration offers resilience, while emerging market debt can provide yield enhancement and diversification.",EM debt is explicitly named as a preferred diversifier and yield source.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,currencies_overall,currencies,overall,overall,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,currencies_usd,currencies,currency,usd,negative,3,A potentially weaker dollar may prompt global investors to rethink high exposures to US assets.,The dollar is treated as a headwind to concentrated US exposure.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,currencies_eur,currencies,currency,eur,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,currencies_jpy,currencies,currency,jpy,positive,9,"The Japanese yen could further consolidate its safe-haven status, supported by political stability and the Bank of Japan’s shift in response to higher core inflation.",JPY is framed as a scalable safe-haven diversifier.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,commodities_overall,commodities,overall,overall,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,commodities_gold,commodities,commodity,gold,positive,9,"Gold remains a key diversification tool for us, though it may have reached near-term peak levels. We continue to hold positions.",Gold remains a core hedge even after strong performance.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,commodities_oil,commodities,commodity,oil,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_ai,themes,theme,ai,positive,3,"The US and China continue to lead the AI revolution, with spillovers to other regions. A broadening of tech spend outside the US could sustain growth and usher in a truly global AI revolution.",AI is treated as a broad structural growth theme rather than a narrow US trade.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_healthcare,themes,theme,healthcare,,,,
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_energy_transition,themes,theme,energy_transition,positive,3,"Funding the energy transition and digital infrastructure will create opportunities across asset classes, including for investors with the ability to hold long-term and illiquid assets.",Energy transition is a named multi-asset opportunity set.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,negative,3,"Geopolitical risks remain elevated, particularly around Russia and East Asia.",Geopolitics is presented primarily as an elevated cross-asset risk.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,positive,5,"In its quest for increased strategic autonomy, Europe is embracing a more expansive fiscal policy and significant spending initiatives, especially in Germany, on defense and military hardware.",European strategic autonomy and defense spending are explicit investable themes.
AllianzGI,G3 Regional / institutional,AllianzGI_Outlook_2026_EN.pdf,themes_other,themes,theme,other,positive,10,"Digital infrastructure. Data centres, fibre networks and 5G connectivity form the backbone of Europe’s digital sovereignty. We continue to see opportunities, both within equity and debt, going into 2026.",Digital infrastructure is a separate structural theme beyond the standard buckets.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_overall,equities,overall,overall,positive,1,"We remain optimistic and expect solid returns in the vast majority of asset classes in the coming twelve months. So long as the economic cycle remains intact, the positive momentum in equity markets should, in our view, continue.",DWS remains constructive on the overall equity backdrop.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_geography_us,equities,geography,us,negative,1,"Because of the uncertainty attached to AI, we are favoring the less technology-heavy European and Japanese equity markets over the U.S. market.",The US is relatively de-emphasized because of concentration and AI-related uncertainty.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_geography_europe,equities,geography,europe,positive,1,"Because of the uncertainty attached to AI, we are favoring the less technology-heavy European and Japanese equity markets over the U.S. market.",Europe is preferred as a less concentrated alternative to the US.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_geography_japan,equities,geography,japan,positive,1,"Because of the uncertainty attached to AI, we are favoring the less technology-heavy European and Japanese equity markets over the U.S. market.",Japan is preferred for the same diversification and valuation reasons as Europe.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_geography_em,equities,geography,em,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_geography_china,equities,geography,china,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_size_large_cap,equities,size,large_cap,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_size_small_cap,equities,size,small_cap,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_style_growth,equities,style,growth,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_style_value,equities,style,value,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,equities_style_quality,equities,style,quality,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_overall,fixed_income,overall,overall,positive,1,"Corporate bonds remain attractive in our view, despite very low credit spreads, thanks to the supportive macro environment and high demand.",The fixed-income preference is constructive through credit rather than sovereign duration.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,mixed,1,"Corporate bonds remain attractive in our view, though we favor a selective approach in the high-yield segment.","High yield is investable, but only selectively."
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_duration,fixed_income,duration,overall,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,positive,1,"Corporate bonds remain attractive in our view, despite very low credit spreads, thanks to the supportive macro environment and high demand.",Corporate bonds are the clearest preferred bond segment in the note.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,currencies_overall,currencies,overall,overall,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,currencies_usd,currencies,currency,usd,negative,1,"In our view, the U.S. dollar has partially lost its status as a safe haven and is likely to weaken over time.",DWS explicitly expects dollar weakness.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,currencies_eur,currencies,currency,eur,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,currencies_jpy,currencies,currency,jpy,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,commodities_overall,commodities,overall,overall,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,commodities_gold,commodities,commodity,gold,positive,1,"Geopolitics could weigh on equity markets, but it should boost gold and oil.",Gold is a direct beneficiary of geopolitical hedging demand.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,commodities_oil,commodities,commodity,oil,mixed,1,"Geopolitics could weigh on equity markets, but it should boost gold and oil. For oil, however, we currently continue to anticipate structural oversupply.",Oil has geopolitical upside but a weaker structural supply-demand backdrop.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_ai,themes,theme,ai,mixed,1,"We also have a constructive view of the AI boom, though AI’s ability to surprise, negatively or positively, was once again demonstrated at the start of the year.","AI is supported, but DWS explicitly treats it as two-sided."
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_healthcare,themes,theme,healthcare,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_energy_transition,themes,theme,energy_transition,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,negative,1,"We see three major risks: AI, sovereign debt sustainability and geopolitics.",Geopolitics is explicitly identified as a major portfolio risk.
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,,,,
DWS,G3 Regional / institutional,DWS - CEO View 2026.pdf,themes_other,themes,theme,other,negative,1,"We see three major risks: AI, sovereign debt sustainability and geopolitics.",Sovereign debt sustainability is a named macro risk theme.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_overall,equities,overall,overall,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_geography_us,equities,geography,us,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_geography_europe,equities,geography,europe,positive,7,"European equities offer compelling value, particularly as the region pursues greater strategic autonomy, potentially offering a broadening set of opportunities for forward-looking investors.",Europe is explicitly highlighted as the better value market.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_geography_japan,equities,geography,japan,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_geography_em,equities,geography,em,positive,17,"Low US Treasury yields, and a weaker US dollar, are typically positive factors for emerging market equities.",EM equities benefit from the rates and dollar backdrop.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_geography_china,equities,geography,china,positive,17,"Of the three countries with the largest technology sectors — South Korea, Taiwan, and China — the latter offers greater diversity. We believe China’s technology sector has the additional advantage of being somewhat protected from current trade tensions.",China is preferred within EM tech because of breadth and relative insulation.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_size_large_cap,equities,size,large_cap,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_size_small_cap,equities,size,small_cap,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_style_growth,equities,style,growth,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_style_value,equities,style,value,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,equities_style_quality,equities,style,quality,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_overall,fixed_income,overall,overall,positive,11-12,Fixed income markets should benefit from continued central bank easing in 2026. The core scenario is positive for credit markets notwithstanding tight credit spreads and signs of increased leverage.,"The overall bond stance is constructive, especially for credit."
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,mixed,7,"We believe opportunities exist across defensive sectors, real estate, and high yield, but a nimble approach is required.","High yield is investable, but only with explicit selectivity."
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_duration,fixed_income,duration,overall,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,negative,12,"Despite this benign rate outlook, sovereign markets will remain at risk of increased investor concern on the fiscal side.",Government bonds are constrained by fiscal-risk concerns.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,positive,12,Prevailing yields in credit markets are attractive and should deliver attractive income-driven total returns.,Corporate credit is preferred for carry and income.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,positive,13,High yield and emerging market bonds continue to be interesting from a total return perspective.,EM debt remains one of the more attractive total-return bond segments.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,currencies_overall,currencies,overall,overall,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,currencies_usd,currencies,currency,usd,negative,17,"Low US Treasury yields, and a weaker US dollar, are typically positive factors for emerging market equities.",BNP assumes a softer dollar backdrop in its EM allocation logic.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,currencies_eur,currencies,currency,eur,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,currencies_jpy,currencies,currency,jpy,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,commodities_overall,commodities,overall,overall,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,commodities_gold,commodities,commodity,gold,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,commodities_oil,commodities,commodity,oil,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_ai,themes,theme,ai,positive,7,"AI’s transformative potential persists, with robust fundamentals supporting valuations and innovation driving new opportunities across sectors.",AI remains a structural earnings and innovation theme.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_healthcare,themes,theme,healthcare,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_energy_transition,themes,theme,energy_transition,positive,30,"The technological and societal shifts underlying the transition will persist and continue to demand investors’ attention. The Asia-Pacific region is a leader in driving the global energy transition, creating potentially significant investment opportunities.",Energy transition is treated as a durable investment theme despite policy noise.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,,,,
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,positive,37-40,"Europe now allocates billions annually to defence, industrial resilience, and key technology sectors. We believe this is a structural trend that is here to stay.",Defense and strategic autonomy are presented as long-duration investment themes.
BNP Paribas AM,G3 Regional / institutional,BNP-Investment+Outlook+2026_EN.pdf,themes_other,themes,theme,other,positive,7,"Sustainability remains a central focus, with European and Asian investors leading the charge on green bonds, decarbonisation, and climate solutions.",Sustainability and climate solutions are explicit structural themes beyond the core taxonomy.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_overall,equities,overall,overall,overweight,19,Slight OW equities. Easy financial conditions and steady GDP growth ahead are fundamentally supportive.,The house view is explicitly overweight equities.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_geography_us,equities,geography,us,negative,20,"Over longer horizons, the US market appears overvalued compared to history. We recommend diversifying towards cheaper ex-US markets.",US equities are less preferred on valuation grounds.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_geography_europe,equities,geography,europe,positive,20,"OW EMU versus US, Switzerland, DAX, and MDAX.",Europe is preferred over the US in the regional equity mix.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_geography_japan,equities,geography,japan,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_geography_em,equities,geography,em,overweight,20,"OW EM, still less expensive on PEG and with low positioning: Korea, Poland, China, and India.",Emerging markets are explicitly overweighted.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_geography_china,equities,geography,china,positive,20,"We suggest diversifying M7 exposure into AI beneficiaries and users, big China IT names, electrification and global nuclear.",China tech is a preferred diversifier within the equity allocation.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_size_large_cap,equities,size,large_cap,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_size_small_cap,equities,size,small_cap,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_style_growth,equities,style,growth,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_style_value,equities,style,value,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,equities_style_quality,equities,style,quality,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_overall,fixed_income,overall,overall,positive,21,Our preference remains for Credit and Equities over Govies and Cash.,The asset-allocation mix clearly favors credit over sovereign safety.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,positive,21,"EA IG corporate bonds are preferred for their attractive carry and risk-return profile, especially compared to peripheral government bonds.",Investment-grade euro credit is a preferred fixed-income sleeve.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,positive,21,"HY credit and equities are still favoured, supported by resilient but unspectacular growth, easing inflation, and continued monetary policy support.",High yield remains preferred in the current carry environment.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_duration,fixed_income,duration,overall,short,21,"Government bonds are generally underweighted, with a moderately short duration recommended for euro area fixed income, as economic recovery and supply factors point to higher yields.",Duration is kept short in euro fixed income.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,underweight,21,Government bonds are generally underweighted.,Sovereign duration is not the preferred bond exposure.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,positive,6,"Tech issuance will boost supply, putting a floor under IG spreads, but carry is attractive. We continue to prefer EUR Credit over US.","Corporate credit, especially euro credit, is preferred for carry."
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,positive,21,"We keep our preference for EM sovereign debt, as it continues to offer attractive relative valuations and positive return potential, with a small tilt to high yield names.",EM sovereign debt remains a preferred yield segment.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,currencies_overall,currencies,overall,overall,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,currencies_usd,currencies,currency,usd,negative,17,"The USD remains fundamentally dear, and the persistently high twin deficits are posing a lasting burden. We expect the USD to trend weaker over 2026.",Generali expects broad dollar depreciation.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,currencies_eur,currencies,currency,eur,positive,18,"The EUR has scope to catch up with economic green shoots in the euro area. Overall, we expect the EUR/USD to trend somewhat higher.",The euro is expected to appreciate as euro-area data improves.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,currencies_jpy,currencies,currency,jpy,positive,18,JPY remains the most undervalued G10 currency and we expect the JPY to recover from its deep undervaluation in 2026.,JPY is seen as undervalued with recovery potential.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,currencies_em_fx,currencies,currency,em_fx,positive,16,"EM FXs will appreciate further, and we favour high yielders.",EM currencies are expected to strengthen further.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,commodities_overall,commodities,overall,overall,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,commodities_gold,commodities,commodity,gold,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,commodities_oil,commodities,commodity,oil,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_ai,themes,theme,ai,mixed,7,"A mania may be developing, but it is too early to panic and underweight equities. We like to diversify into AI users, China Tech, or the electrification theme.","AI remains investable, but Generali explicitly flags concentration and competition risk."
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_healthcare,themes,theme,healthcare,positive,6,"The technological diffusion to the broader economy will support profitability, with sectors like Financials, BioTech or even retail well positioned to benefit.",Healthcare and biotech are named as AI-adoption beneficiaries.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_energy_transition,themes,theme,energy_transition,positive,7,"We like to diversify into AI users, China Tech, or the electrification theme.",Electrification is a named preferred structural theme.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,,,,
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,positive,20,"Overweight Financials, Defence and Software, along with Pharma, Retail, and Construction.",Defense is explicitly one of the overweight European sector calls.
Generali AM,G3 Regional / institutional,GeneraliAM - Outlook_2026.pdf,themes_other,themes,theme,other,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_overall,equities,overall,overall,positive,5,"Equities remain at the core of our strategy for 2026. The global backdrop supports this constructive view, consolidating equities as the main growth engine in diversified portfolios.",Equities are explicitly the core of the strategy.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_geography_us,equities,geography,us,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_geography_europe,equities,geography,europe,positive,5,"From near double-digit earnings growth estimates in the Eurozone to supportive domestic conditions, equities combine global macro tailwinds and local support.",Eurozone equities are supported by strong earnings expectations.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_geography_japan,equities,geography,japan,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_geography_em,equities,geography,em,positive,5,The momentum of Latin American markets and attractive dividend yields in Emerging Asia support the constructive equity view. China may also offer tactical opportunities.,EM and LatAm are explicit parts of the positive equity mix.
